0,1,2,3,4,5,6,7,8,9,10,11
-16.20965003967285,,,,,,,,,,,
-15.149648189544678,-15.893588066101074,-15.429759979248047,-15.247843742370605,-15.32587718963623,-15.374571323394775,-16.13669776916504,-15.356323719024658,,,,
-15.943711280822754,-15.472966194152832,-16.18118381500244,-15.948846817016602,-15.13703727722168,-15.131280899047852,-16.0446834564209,,,,,
-15.644755840301514,-15.824618816375732,-15.525303363800049,-15.584714889526367,-15.455680847167969,-15.829603672027588,-15.07793664932251,,,,,
-15.875802516937256,-15.692880153656006,-15.43308162689209,-15.574538707733154,-15.61572551727295,-15.647334575653076,-15.079598426818848,,,,,
-15.936256885528564,-16.017520904541016,-15.767021179199219,-15.99160385131836,-15.582897663116455,,,,,,,
-15.591196060180664,-15.851579189300537,-15.805661678314209,-15.551693439483643,-15.674574851989746,-15.872749328613281,,,,,,
-15.411842823028564,-15.143452644348145,-15.767479419708252,,,,,,,,,
-15.18358564376831,-15.945048332214355,-15.757250785827637,,,,,,,,,
-15.366897583007812,-15.61232042312622,-15.637331008911133,-16.16064167022705,-15.589512825012207,-14.988813400268555,,,,,,
-15.498088836669922,-15.32482385635376,-15.398005962371826,-15.438987731933594,,,,,,,,
-15.51578426361084,-16.180237770080566,-15.679947853088379,-15.961634635925293,-15.31087064743042,,,,,,,
-15.469560146331787,-15.928327560424805,-14.483394145965576,-15.431599617004395,,,,,,,,
-15.026261329650879,-15.576580047607422,-15.435464859008789,-15.256481647491455,-15.541165351867676,-14.894378662109375,-15.866910457611084,-15.64741039276123,,,,
-15.7021803855896,,,,,,,,,,,
-14.579602241516113,-15.320786952972412,-15.532835483551025,,,,,,,,,
-15.270779609680176,-15.640952110290527,-16.115763664245605,,,,,,,,,
-15.982986450195312,-15.373806476593018,-15.492183208465576,-15.54588508605957,,,,,,,,
-15.5804443359375,-15.833221912384033,-15.558751106262207,-15.725065231323242,-15.307808876037598,-15.406197547912598,-15.41677474975586,-15.99833345413208,-15.549142837524414,-15.28557825088501,,
-15.241644382476807,-15.493029117584229,-15.439560890197754,-14.478918552398682,-16.16726589202881,-15.29578971862793,-16.069839477539062,,,,,
-15.830918788909912,-15.943202495574951,-14.859697341918945,,,,,,,,,
-15.067233085632324,-14.953656673431396,-16.03986167907715,-15.93154764175415,-15.415160655975342,,,,,,,
-15.474957942962646,-15.19609785079956,,,,,,,,,,
-15.42749547958374,,,,,,,,,,,
-14.645084857940674,-16.116567611694336,,,,,,,,,,
-15.622734069824219,-15.337531089782715,-15.497032165527344,,,,,,,,,
-15.055149555206299,-16.21939468383789,-14.544533729553223,-14.715381145477295,-15.756375312805176,-14.933214664459229,-15.411832332611084,-15.090226650238037,,,,
-16.08669090270996,-15.802773475646973,-15.19229793548584,-15.593103885650635,-15.844052791595459,,,,,,,
-15.36766242980957,-15.063568115234375,-14.760242462158203,-14.857373237609863,-15.004022598266602,-15.582169532775879,,,,,,
-15.807318687438965,-15.659570693969727,-15.85374402999878,-16.074230194091797,-15.37912893295288,-15.650196075439453,-15.412634372711182,,,,,
-15.35530710220337,-15.598230838775635,,,,,,,,,,
,,,,,,,,,,,
-15.70562744140625,-15.716353416442871,-15.645415306091309,-16.06854820251465,,,,,,,,
-16.041872024536133,-15.713862419128418,-15.549295902252197,-15.30649185180664,-14.788063526153564,-15.201067924499512,-15.613576889038086,,,,,
-15.963053703308105,-14.99916410446167,-16.194162368774414,-16.060640335083008,-15.0599946975708,-15.258300304412842,,,,,,
-15.40324592590332,-15.490570545196533,-15.206818580627441,,,,,,,,,
-15.041298866271973,-15.783462047576904,-15.170666694641113,-15.258835792541504,-15.632879257202148,,,,,,,
-15.44065809249878,-15.636796951293945,,,,,,,,,,
-16.029571533203125,-15.573434352874756,-16.21939468383789,-15.604798316955566,,,,,,,,
-15.812565803527832,-15.2805814743042,-15.166128158569336,-15.501791000366211,-15.22827959060669,-15.820109367370605,-15.50145435333252,-15.638967990875244,-15.156493663787842,,,
-15.294513702392578,-15.744332790374756,-16.000893115997314,-15.48789119720459,-15.89680814743042,,,,,,,
-15.495465278625488,-15.836420059204102,-15.232505798339844,-15.603266716003418,-15.244703769683838,-15.24291706085205,,,,,,
-15.035886287689209,-15.816844940185547,-15.316691398620605,-15.42112922668457,-14.973894119262695,-15.374385833740234,,,,,,
-15.21846342086792,-15.615016460418701,-15.885593891143799,-15.734396934509277,-14.90971040725708,-15.607523918151855,-15.790102481842041,,,,,
-15.21671438217163,-14.69917631149292,-15.523727893829346,-15.172846794128418,-15.593276500701904,,,,,,,
-15.623890399932861,-16.014224529266357,-15.692070007324219,-15.557979106903076,-15.305180072784424,,,,,,,
-15.892119884490967,-15.711551666259766,-15.471311092376709,-15.553210735321045,,,,,,,,
-15.050336837768555,-15.419585227966309,-15.021742343902588,-15.68738079071045,-15.695990562438965,-15.516354084014893,-16.18500518798828,,,,,
-16.14211368560791,-15.799689769744873,-16.10611629486084,,,,,,,,,
-15.863324165344238,-15.918280601501465,-15.072656154632568,-15.383571147918701,-15.684922695159912,-15.410753726959229,-15.655902862548828,,,,,
-15.53470516204834,-16.09828472137451,-15.129323959350586,,,,,,,,,
-15.383633136749268,-15.580345153808594,-15.688651084899902,-14.904662132263184,-15.66039752960205,,,,,,,
-15.661457538604736,-15.965224266052246,-15.374900341033936,-15.605152606964111,,,,,,,,
-15.664986610412598,-15.12931776046753,-15.147421836853027,-15.499823570251465,-15.154182434082031,,,,,,,
-16.16300106048584,-15.501514434814453,-15.609152793884277,-15.418291091918945,-15.829621315002441,-15.53980302810669,-14.668248653411865,,,,,
-16.180543899536133,-15.03975534439087,,,,,,,,,,
-15.959710597991943,-14.804529190063477,-15.507236957550049,,,,,,,,,
-15.534907341003418,-15.566416263580322,-15.573624610900879,-15.885509014129639,-15.28145980834961,-15.651907444000244,-15.526786804199219,,,,,
-14.605938911437988,-15.360798835754395,-15.511259078979492,-15.63424825668335,,,,,,,,
-15.80219554901123,-14.49443531036377,-14.759295463562012,-15.18615436553955,-15.674820899963379,-14.913699626922607,,,,,,
-15.807318687438965,-14.807256698608398,-15.645655632019043,,,,,,,,,
-15.513272762298584,-15.590795040130615,-15.485867977142334,-15.102781772613525,-15.791906833648682,-15.718700885772705,-16.03866958618164,-15.985839366912842,,,,
-15.288989543914795,-15.020196914672852,-15.689545154571533,-15.010305404663086,-15.427646160125732,-15.981175422668457,-15.411362648010254,,,,,
-15.192452907562256,-15.206350326538086,-15.851968765258789,-15.527303218841553,,,,,,,,
-16.21939468383789,-14.977837562561035,-15.397806644439697,,,,,,,,,
-14.847806453704834,-15.524874210357666,-15.97862958908081,,,,,,,,,
-15.651480674743652,-15.567266941070557,-15.374114513397217,-16.21939468383789,-15.288403511047363,-16.00190258026123,-15.230239868164062,-15.41873025894165,-15.675230503082275,,,
-15.543990135192871,-15.61631155014038,-15.467140197753906,-15.757959365844727,-15.430108070373535,,,,,,,
-15.969242095947266,-15.403459072113037,-15.704448699951172,-14.891241550445557,-16.18964195251465,-15.26387071609497,,,,,,
-15.698429107666016,-15.350696563720703,-15.346496105194092,,,,,,,,,
-15.4136381149292,-15.713698863983154,-15.718372344970703,-14.823894023895264,-15.142422676086426,,,,,,,
-15.300050258636475,-15.89769983291626,,,,,,,,,,
-15.550749778747559,-15.933716773986816,-16.000566005706787,-15.221615314483643,,,,,,,,
-15.511054992675781,-15.113126277923584,-15.681418418884277,-15.533417224884033,-16.138720512390137,-16.11708641052246,,,,,,
-14.941444873809814,-14.551060199737549,,,,,,,,,,
-15.975382804870605,-15.201778411865234,-15.372144222259521,-15.855081558227539,,,,,,,,
-15.611695766448975,-15.228555679321289,-15.051776885986328,-14.94542121887207,-15.278674125671387,-15.270437240600586,,,,,,
-14.533664226531982,-15.013260841369629,-15.712494373321533,-16.014575958251953,-15.418272018432617,,,,,,,
-15.880279064178467,-14.871763706207275,-14.717209339141846,,,,,,,,,
-15.955491065979004,-16.179797172546387,-14.940146923065186,-15.396953582763672,-15.195151805877686,-15.747073650360107,-15.442011833190918,,,,,
-14.77416181564331,-15.81226634979248,-16.18118381500244,-15.934103012084961,,,,,,,,
-15.485186100006104,-15.30712080001831,-16.209593772888184,-14.965651035308838,-15.31914234161377,-15.580731391906738,-16.146876335144043,-15.551543235778809,,,,
-15.192039012908936,-15.38649034500122,-14.87999153137207,-15.740564346313477,,,,,,,,
-15.558127880096436,,,,,,,,,,,
-14.893136501312256,-15.574804306030273,,,,,,,,,,
-15.673436641693115,-16.18083381652832,-15.715843200683594,-15.700850486755371,-15.814236640930176,-15.356367588043213,,,,,,
-15.097309589385986,-16.103870391845703,-15.81507158279419,-15.58570671081543,-15.820489883422852,-14.856704711914062,,,,,,
-15.702695369720459,-15.690120220184326,-15.171417236328125,-15.179058074951172,-15.361607074737549,-15.373403549194336,,,,,,
-15.192685604095459,,,,,,,,,,,
-15.367507457733154,-15.593504905700684,-15.45959758758545,-14.768089771270752,-15.594000816345215,-15.4165358543396,-15.46846866607666,,,,,
-15.466030597686768,-16.035340309143066,-15.340373516082764,-15.755974769592285,-14.902751445770264,,,,,,,
-15.475066661834717,-15.973108768463135,-15.252912521362305,-15.332984447479248,-15.221383571624756,,,,,,,
-15.115705490112305,-15.813843250274658,-16.20965003967285,-14.83494520187378,,,,,,,,
-14.995439052581787,-14.918222904205322,-15.391930103302002,-15.743927001953125,,,,,,,,
-15.408580780029297,-14.499489307403564,-15.656264305114746,-15.821358680725098,-15.56200647354126,-15.682453632354736,-15.743927001953125,,,,,
-15.25843095779419,-15.805272579193115,-15.829350471496582,-15.085951328277588,-15.688474655151367,,,,,,,
-14.745388984680176,-15.42654275894165,-14.935375690460205,-15.811382293701172,-15.921371459960938,,,,,,,
-15.37569284439087,-15.38004207611084,-14.915501594543457,-15.67933702468872,,,,,,,,
-15.445804595947266,-15.8396315574646,-15.989820003509521,-15.404842376708984,-15.81730842590332,,,,,,,
-16.209710121154785,-15.375853061676025,-15.505247592926025,-15.073089122772217,,,,,,,,
-14.680481910705566,-15.143775939941406,-15.351262092590332,,,,,,,,,
-14.870895385742188,-15.529442310333252,-16.008444786071777,-15.404641151428223,,,,,,,,
-14.76172924041748,-15.47066879272461,,,,,,,,,,
-15.626699924468994,-15.45923376083374,-15.587694644927979,-15.592219352722168,,,,,,,,
-15.710101127624512,-15.36851167678833,-14.83199405670166,-15.631073951721191,,,,,,,,
-15.793835163116455,-15.321942329406738,-15.700408935546875,-15.816762447357178,,,,,,,,
-15.061414241790771,-15.908536434173584,-15.810043811798096,-15.448252201080322,,,,,,,,
-15.028767108917236,-15.981408596038818,-15.255122661590576,,,,,,,,,
-15.407336235046387,-15.499421119689941,-15.543471813201904,-15.699306964874268,-15.513532161712646,-16.20016098022461,-15.828268051147461,,,,,
-16.043606758117676,-15.556263446807861,-15.690999507904053,-15.722630977630615,-15.741584777832031,,,,,,,
-15.845437049865723,-16.224895477294922,-15.91478157043457,-15.472465991973877,,,,,,,,
-15.74164867401123,-15.984077453613281,-15.714650630950928,-15.398036003112793,-15.288573741912842,-15.624286651611328,,,,,,
-16.140478134155273,-15.094834804534912,-15.010241985321045,-15.225095272064209,,,,,,,,
-15.611221313476562,-15.57460069656372,-15.29250955581665,-15.581973552703857,-15.824892520904541,-15.172846794128418,-15.052533149719238,,,,,
-16.012561321258545,-15.971442699432373,-15.584898471832275,-14.93883991241455,-15.483813762664795,-15.131702423095703,-15.376811504364014,-16.074864387512207,,,,
-14.679749965667725,-16.18118381500244,-15.167343616485596,-14.82674789428711,,,,,,,,
-15.46037483215332,-15.726055145263672,-15.410526752471924,,,,,,,,,
-15.074265480041504,-15.619503498077393,-15.79591703414917,-15.379624843597412,-15.678409576416016,-15.7995023727417,-15.387765884399414,,,,,
-15.793223857879639,-15.495594024658203,-16.01288366317749,-15.671163082122803,-15.250464916229248,-15.020004272460938,-15.513236045837402,-15.543734073638916,,,,
-15.627739429473877,-15.433339595794678,-15.4132719039917,-15.187590599060059,,,,,,,,
-15.245907306671143,-15.16307783126831,-16.19468402862549,,,,,,,,,
-15.561158657073975,-15.208194255828857,-15.284236431121826,-14.51898717880249,-16.20016098022461,-15.312278747558594,,,,,,
-15.056171894073486,-15.67441701889038,,,,,,,,,,
-15.514026641845703,-15.64795446395874,,,,,,,,,,
-14.968869686126709,-15.11073350906372,-15.977908611297607,-15.69417428970337,-15.783588886260986,-15.583064079284668,,,,,,
-14.973148345947266,-16.068900108337402,-15.445172309875488,-15.487250328063965,-15.41767692565918,-14.871229648590088,-14.918816089630127,,,,,
-16.081692695617676,-15.273646354675293,-15.050154209136963,,,,,,,,,
-15.417289733886719,-15.075652599334717,-14.955972671508789,-15.60701847076416,-16.00753879547119,,,,,,,
-14.90866756439209,-15.676031112670898,-15.10556173324585,-14.90689754486084,-15.514236450195312,-15.321100234985352,-15.762028217315674,-16.194162368774414,,,,
-15.577794551849365,-16.041003227233887,-15.699996948242188,-14.861183643341064,,,,,,,,
-15.60225534439087,-16.118897438049316,-15.698370456695557,-15.876564025878906,-14.978203296661377,-15.688460350036621,-15.524856090545654,-15.3054780960083,,,,
-15.427655220031738,-15.515506744384766,-15.2963285446167,-15.433348655700684,-15.80789566040039,-15.403889656066895,,,,,,
-15.933732032775879,-15.733729839324951,-14.584484577178955,-15.234269618988037,-15.084970951080322,,,,,,,
-15.759803295135498,-15.067529201507568,-15.191006183624268,-15.086783409118652,-15.9430832862854,-15.66520881652832,-15.553291320800781,,,,,
-15.009108543395996,-15.700230121612549,-15.295938491821289,-15.329508304595947,,,,,,,,
-15.968875885009766,-15.836960315704346,-15.570031642913818,-15.119750022888184,,,,,,,,
-15.325143814086914,-15.30192756652832,-15.526127815246582,-14.834565162658691,-14.896575450897217,-15.77915906906128,,,,,,
-14.899034023284912,-15.439231395721436,-15.762008666992188,-15.37873125076294,-15.517539024353027,-14.965566158294678,-15.864686012268066,-15.721118927001953,,,,
-15.116552352905273,-15.381478786468506,-15.254692554473877,-15.585042953491211,-14.948672771453857,-14.850720882415771,-15.340911388397217,,,,,
-15.59010648727417,-14.90091609954834,-14.562740325927734,-14.889476299285889,-15.404642105102539,-15.685804843902588,-15.711275100708008,-15.955076217651367,-14.470403671264648,,,
-15.386041164398193,-16.21939468383789,-14.816272735595703,-15.532859325408936,,,,,,,,
-16.113691329956055,-16.218152046203613,-15.2639479637146,-15.37455940246582,-14.62753677368164,,,,,,,
-15.555675506591797,-15.39145278930664,-15.87589979171753,-15.811382293701172,-15.498597145080566,-15.426945209503174,-15.808249473571777,,,,,
-14.882807731628418,,,,,,,,,,,
-15.56748628616333,-15.462851524353027,-15.791993618011475,-15.762179851531982,,,,,,,,
-15.32319688796997,-14.990288257598877,-15.537892818450928,-15.218185901641846,-15.481037139892578,-15.819077968597412,,,,,,
-15.779437065124512,-15.432167053222656,-15.256602764129639,-15.83579158782959,-15.72114896774292,,,,,,,
-15.956085681915283,-15.498833179473877,-15.53639268875122,-15.946462631225586,-15.415676593780518,-14.962771892547607,-15.460258483886719,,,,,
-15.483219146728516,-15.7982497215271,-15.28411340713501,-15.590779304504395,,,,,,,,
-15.643736839294434,-16.11026096343994,-15.867415428161621,-15.890621662139893,,,,,,,,
-15.534862041473389,-15.445271968841553,,,,,,,,,,
-14.721370220184326,-15.613580226898193,-15.54202127456665,-15.871165752410889,-15.749248504638672,-16.12611961364746,-15.75999402999878,,,,,
-15.364898681640625,-15.109854221343994,-15.368297576904297,-15.481975078582764,-15.903814792633057,-15.938467025756836,,,,,,
-15.469335079193115,,,,,,,,,,,
-15.268794059753418,-15.283163070678711,-15.898274421691895,-15.391518592834473,-16.1448974609375,-15.724333763122559,-16.026527404785156,-15.079841613769531,-15.577517986297607,-15.226591110229492,,
-15.750953674316406,-15.365903377532959,-14.979325771331787,-15.120730876922607,-14.966485500335693,-15.78806734085083,-14.979780197143555,,,,,
-15.740984439849854,-15.911004543304443,,,,,,,,,,
-15.364217758178711,-15.587478160858154,-15.500370979309082,-15.682000637054443,,,,,,,,
-14.824625968933105,-15.79269027709961,-14.8548002243042,-15.12534236907959,-15.224150657653809,,,,,,,
-16.221446990966797,-14.966343879699707,-15.219798564910889,-14.909865856170654,-15.493401050567627,-15.268512725830078,-15.90541410446167,,,,,
-16.00253963470459,-15.918524742126465,-15.036410808563232,,,,,,,,,
-15.707927703857422,-15.629769325256348,-15.101305484771729,-15.434608459472656,,,,,,,,
-15.543384075164795,-15.431724548339844,-15.7215895652771,-15.665343284606934,-14.983053207397461,-14.949626922607422,-15.472989082336426,,,,,
